event_family_final,report_number,candidate_seq,match_status,final_status,public_date_status,public_date_cohort_status,public_date_cohort_reason,claimed_contact_date,earliest_provable_public_date,public_date_basis,current_public_source_tier,current_public_source_bucket,best_available_source_tier,best_available_source_bucket,earliest_primary_source_date,earliest_mirror_source_date,observed_probability_under_null,claim_normalized
politics_election,459,4,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2008-02-03,2020-06-22,manual_source_link,mirror_translation_page,mirror,official_figu_original,primary_official,2022-10-21,2020-06-22,0.001068946985,"What will be extraordinary, however, will be revealed on the 13th of February, when the Australian Prime Minister, Kevin Rudd, will officially apologise to the Aboriginal people for the humiliating and degrading things that have been done to them over two centuries by the English immigrants and Europeans who have settled in Australia."
politics_election,459,5,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2008-02-03,2020-06-22,manual_source_link,mirror_translation_page,mirror,official_figu_original,primary_official,2022-10-21,2020-06-22,0.000314911035,"Then on 17 February Kosovo is declared independent, which causes unrest in Serbia and Russia as well as in other states."
politics_election,459,6,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2008-02-03,2020-06-22,manual_source_link,mirror_translation_page,mirror,official_figu_original,primary_official,2022-10-21,2020-06-22,0.03284055961,"Then two events occur that affect Cuba and the USA, as Fidel Castro officially resigns from his office of state, which he has held in a murderous manner since 1959 until the 21st of February."
politics_election,555,1,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2013-03-02,2017-11-09,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2017-11-09,0.031743322856,"The Conclave will begin on the 12th of March, and already on the 13th of March a man from Argentina called Jorge Mario Bergoglio, who will call himself Francis, will be elected as the new Pope."
politics_election,829,17,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2022-12-25,2023-01-01,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2023-01-02,2023-01-01,0.000278202808,"What you say is correct, but in the context of the papacy, it is worth mentioning that the previous pope, Ratzinger, who preceded the current pope and called himself Benedict XVI, will leave the world shortly, on the 31st of December 2022."
storm,366,12,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2004-09-03,2020-02-11,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2020-02-11,0.36526358106,"Further it turns out that the probably ever biggest hurricane of the last decades in the Caribbean will be only the precursor of another big hurricane, which gets the name Jeanne and which already forms before the big storm named Ivan even crosses the Gulf of Mexico, reaches America and on its way causes a lot of damage and disaster and takes far more than 2,000 lives and therefore has much worse effects than the predecessor."
storm,448,8,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2007-04-27,2011-02-01,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2011-02-01,0.000477372532,"There is nothing extraordinary to mention for the coming days, because something special will only happen at the beginning of May, when in the USA, namely in the state of Kansas, the small town of Greenburgh will be completely destroyed by a tornado, which will also claim a small number of lives."
storm,464,5,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2008-04-30,2016-09-28,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2016-09-28,0.221199216929,Then on the 3rd of May a cyclone catastrophe will occur in Myanmar resp.
storm,574,7,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2013-11-02,2020-11-18,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2020-11-18,0.297381477337,"So in the near future, a devastating storm will also strike Sardinia, while a series of tornadoes will bring disaster to the USA."
storm,688,6,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2017-08-20,2021-01-09,wiki_first_revision,mirror_revision_timestamp,mirror,official_figu_original,primary_official,2022-10-21,2021-01-09,0.736402861884,"This also will be proven in a few days, namely in America in the state of Texas, where an exorbitant hurricane – with a speed of around 250 kilometres per hour, far exceeding anything previously experienced in those areas – will cause enormous damage and destruction, far exceeding what was caused by Hurricane Katrina from the 23rd–31st of August 2005 in Alabama, Louisiana and Cuba."
storm,863,6,exact_hit,included_in_statistics,event_precedes_publication,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",2023-09-06,2023-09-18,publication_snapshot,official_figu_original,primary_official,official_figu_original,primary_official,2023-09-18,2023-09-18,0.698805788088,"If I remember correctly, Libya will also be hit by such a storm in the near future and thousands of human lives will be lost."
